"location_id","year_id","physicians","nurses","uhc","uhc_variance"
131,1992,6.10025089654905,2.7499455211533,0.524880191625564,6.06576144297178e-05
131,1993,6.26150073653768,2.81509437383208,0.534189051884763,5.74475969119041e-05
131,1994,6.44948524919122,2.89371552582032,0.545068289626698,5.89726094954941e-05
131,1995,6.66968690802921,2.9895643665335,0.548407798003324,6.11145178426052e-05
131,1996,6.89472423042569,3.06287348670552,0.553346419909867,5.60928447388846e-05
131,1997,7.0683740037536,3.05459737815913,0.561939248048482,5.32776234858844e-05
131,1998,7.30262087937731,3.11487460741559,0.569434019187057,5.34395623193484e-05
131,1999,7.65946082375459,3.31318171717988,0.572994716218408,5.6650782380307e-05
131,2000,7.76726797351936,3.28277415615857,0.578396183342256,5.92823307968658e-05
131,2001,7.95077751296327,3.32552108847267,0.58289785790748,5.3154784568855e-05
131,2002,8.26144396185656,3.42537959843265,0.588212906376758,5.09747664328697e-05
131,2003,8.5901778508144,3.52954645119743,0.609306648874802,5.01626505213951e-05
131,2004,8.96415490334451,3.65974606117609,0.617758468948316,4.75510478484207e-05
131,2005,9.34804984859669,3.78807245122325,0.626477437665568,5.10879328356416e-05
131,2006,9.73655941610777,3.97936809418981,0.642038446982089,5.01234828198872e-05
131,2007,10.2143302953319,4.21749621320575,0.650795560750273,5.45750817321662e-05
131,2008,10.7090825490981,4.45293255478287,0.659759911794215,5.21971897127125e-05
131,2009,11.1533460143268,4.6415618002061,0.667804310468088,5.18769970841207e-05
131,2010,11.5796958628685,4.77976485931354,0.677513523344752,4.52745862632364e-05
131,2011,12.1775941652429,5.05119531056416,0.68217578069024,4.00360471749442e-05
131,2012,12.8052303450691,5.33966252357878,0.686191895719899,4.08020971389645e-05
131,2013,13.3665954796787,5.56774420357989,0.689190948353216,4.28921542917154e-05
131,2014,13.8189452063114,5.75842965237898,0.690445784562336,4.3926142396029e-05
131,2015,14.3172645299354,5.97231811809341,0.700746198237922,4.67248314251651e-05
